,id,imdb_id,primaryTitle,originalTitle,titleType,startYear,isAdult,runtimeMinutes,genres,averageRating,numVotes,directors,writers,actors
10,1874779,tt27403986,Juror #2,Juror #2,movie,2024,0.0,114,"Crime,Drama,Mystery",7.0,115447.0,Clint Eastwood,Jonathan A. Abrams,"Nicholas Hoult, Toni Collette, J.K. Simmons, Kiefer Sutherland, Zoey Deutch, Megan Mieduch, Melanie Harrison, Adrienne C. Moore, Drew Scheid, Leslie Bibb"
11,1727260,tt32246771,Bring Her Back,Bring Her Back,movie,2025,0.0,104,"Horror,Mystery",7.2,81476.0,"Danny Philippou, Michael Philippou","Danny Philippou, Bill Hinzman","Billy Barratt, Sally Hawkins, Mischa Heywood, Jonah Wren Phillips, Stephen Phillips, Sally-Anne Upton, Sora Wong, Kathryn Adams, Brian Godfrey, Brendan Bacon"
12,1628357,tt13833688,The Whale,The Whale,movie,2022,0.0,117,Drama,7.6,254299.0,Darren Aronofsky,Samuel D. Hunter,"Brendan Fraser, Sadie Sink, Ty Simpkins, Hong Chau, Samantha Morton, Sathya Sridharan, Jacey Sink, Allison Altman, David Maire, Lance Oppenheim"
13,1624514,tt13560574,X,X,movie,2022,0.0,105,"Horror,Mystery,Thriller",6.5,216239.0,Ti West,Ti West,"Mia Goth, Mia Goth, Jenna Ortega, Brittany Snow, Kid Cudi, Martin Henderson, Owen Campbell, Stephen Ure, James Gaylyn, Simon Prast, Geoff Dolan"
14,1529898,tt8999762,The Brutalist,The Brutalist,movie,2024,0.0,216,Drama,7.3,106357.0,Brady Corbet,"Brady Corbet, Mona Fastvold","Adrien Brody, Felicity Jones, Guy Pearce, Joe Alwyn, Raffey Cassidy, Stacy Martin, Isaach De Bankolé, Alessandro Nivola, Ariane Labed, Michael Epp"
15,1496273,tt1160419,Dune: Part One,Dune: Part One,movie,2021,0.0,155,"Action,Adventure,Drama",8.0,982148.0,Denis Villeneuve,"Jon Spaihts, Denis Villeneuve, Eric Roth, Frank Herbert","Timothée Chalamet, Rebecca Ferguson, Zendaya, Oscar Isaac, Jason Momoa, Stellan Skarsgård, Stephen McKinley Henderson, Josh Brolin, Javier Bardem, Sharon Duncan-Brewster"
16,1295258,tt6751668,Parasite,Gisaengchung,movie,2019,0.0,132,"Drama,Thriller",8.5,1106558.0,Bong Joon Ho,"Bong Joon Ho, Han Jin-won","Song Kang-ho, Lee Sun-kyun, Cho Yeo-jeong, Choi Woo-sik, Park So-dam, Lee Jeong-eun, Jang Hye-jin, Park Myeong-hoon, Jung Ji-so, Jung Hyun-jun"
17,1193690,tt7286456,Joker,Joker,movie,2019,0.0,122,"Crime,Drama,Thriller",8.3,1646201.0,Todd Phillips,"Todd Phillips, Scott Silver, Bob Kane, Bill Finger, Jerry Robinson","Joaquin Phoenix, Robert De Niro, Zazie Beetz, Frances Conroy, Brett Cullen, Shea Whigham, Bill Camp, Glenn Fleshler, Leigh Gill, Josh Pais"
18,1129886,tt4123432,Fantastic Beasts: The Secrets of Dumbledore,Fantastic Beasts: The Secrets of Dumbledore,movie,2022,0.0,142,"Adventure,Fantasy",6.2,187440.0,David Yates,"J.K. Rowling, Steve Kloves","Eddie Redmayne, Jude Law, Ezra Miller, Dan Fogler, Cara Mahoney, Mads Mikkelsen, Katherine Waterston, Poppy Corby-Tuech, Maja Bloom, Paul Low-Hang"
19,1679202,tt18925334,Pearl,Pearl,movie,2022,0.0,103,"Drama,Horror,Thriller",7.0,149855.0,Ti West,"Ti West, Mia Goth","Mia Goth, David Corenswet, Tandi Wright, Matthew Sunderland, Emma Jenkins-Purro, Alistair Sewell, Amelia Reid, Gabe McDonnell, Lauren Stewart, Todd Rippon"
20,1644435,tt15239678,Dune: Part Two,Dune: Part Two,movie,2024,0.0,166,"Action,Adventure,Drama",8.4,672502.0,Denis Villeneuve,"Denis Villeneuve, Jon Spaihts, Frank Herbert","Timothée Chalamet, Zendaya, Rebecca Ferguson, Javier Bardem, Josh Brolin, Austin Butler, Florence Pugh, Dave Bautista, Christopher Walken, Léa Seydoux"
21,1607052,tt9411972,Where the Crawdads Sing,Where the Crawdads Sing,movie,2022,0.0,125,"Drama,Mystery,Romance",7.2,152334.0,Olivia Newman,"Delia Owens, Lucy Alibar","Daisy Edgar-Jones, Taylor John Smith, Harris Dickinson, David Strathairn, Michael Hyatt, Sterling Macer Jr., Logan Macrae, Bill Kelly, Ahna O'Reilly, Garret Dillahunt"
22,132421,tt1477834,Aquaman,Aquaman,movie,2018,0.0,143,"Action,Adventure,Fantasy",6.8,544873.0,James Wan,"David Leslie Johnson-McGoldrick, Will Beall, Geoff Johns, James Wan, Paul Norris, Mort Weisinger","Jason Momoa, Amber Heard, Willem Dafoe, Patrick Wilson, Nicole Kidman, Dolph Lundgren, Yahya Abdul-Mateen II, Temuera Morrison, Ludi Lin, Michael Beach"
23,1788689,tt31434639,Warfare,Warfare,movie,2025,0.0,95,"Action,Drama,War",7.2,87609.0,"Alex Garland, Ray Mendoza","Ray Mendoza, Alex Garland","D'Pharaoh Woon-A-Tai, Will Poulter, Cosmo Jarvis, Joseph Quinn, Aaron Mackenzie, Alex Brockdorff, Finn Bennett, Evan Holtzman, Michael Gandolfini, Joe Macaulay"
24,1674882,tt17526714,The Substance,The Substance,movie,2024,0.0,141,"Drama,Horror,Sci-Fi",7.2,345696.0,Coralie Fargeat,Coralie Fargeat,"Demi Moore, Margaret Qualley, Dennis Quaid, Edward Hamilton-Clark, Gore Abrams, Oscar Lesage, Christian Erickson, Robin Greer, Tom Morton, Hugo Diego Garcia"
25,1612493,tt12361974,Zack Snyder's Justice League,Zack Snyder's Justice League,movie,2021,0.0,242,"Action,Adventure,Fantasy",7.9,464967.0,Zack Snyder,"Jerry Siegel, Joe Shuster, Zack Snyder, Chris Terrio, Will Beall, Gardner Fox, Bob Kane, Bill Finger, William Moulton Marston, Jack Kirby","Henry Cavill, Henry Cavill, Ben Affleck, Ben Affleck, Gal Gadot, Gal Gadot, Amy Adams, Ray Fisher, Ray Fisher, Jason Momoa, Jason Momoa, Ezra Miller, Ezra Miller, Willem Dafoe, Jesse Eisenberg, Jeremy Irons"
26,1496510,tt6334354,The Suicide Squad,The Suicide Squad,movie,2021,0.0,132,"Action,Adventure,Comedy",7.2,446705.0,James Gunn,James Gunn,"Margot Robbie, Idris Elba, John Cena, Joel Kinnaman, Michael Rooker, Viola Davis, John Ostrander, Nathan Fillion, Jai Courtney, Flula Borg"
27,1484247,tt8772262,Midsommar,Midsommar,movie,2019,0.0,148,"Drama,Horror,Mystery",7.1,464232.0,Ari Aster,Ari Aster,"Florence Pugh, Jack Reynor, Vilhelm Blomgren, William Jackson Harper, Will Poulter, Ellora Torchia, Archie Madekwe, Henrik Norlén, Gunnel Fred, Isabelle Grill"
28,1343132,tt0448115,Shazam!,Shazam!,movie,2019,0.0,132,"Action,Adventure,Comedy",7.0,406722.0,David F. Sandberg,"Henry Gayden, Darren Lemke, Bill Parker, C.C. Beck","Zachary Levi, Mark Strong, Asher Angel, Jack Dylan Grazer, Adam Brody, Djimon Hounsou, Faithe Herman, Meagan Good, Grace Caroline Currey, Michelle Borth"
29,1163858,tt7784604,Hereditary,Hereditary,movie,2018,0.0,127,"Drama,Horror,Mystery",7.3,435917.0,Ari Aster,Ari Aster,"Toni Collette, Milly Shapiro, Gabriel Byrne, Alex Wolff, Christy Summerhays, Morgan Lund, Mallory Bechtel, Jake Brown, Harrison Nell, BriAnn Rachele"
30,1855746,tt30057084,Babygirl,Babygirl,movie,2024,0.0,114,"Drama,Romance,Thriller",5.8,72771.0,Halina Reijn,Halina Reijn,"Nicole Kidman, Harris Dickinson, Antonio Banderas, Sophie Wilde, Esther McGregor, Vaughan Reilly, Victor Slezak, Leslie Silva, Gaite Jansen, Gaite Jansen, Robert Farrior, Robert Farrior"
31,1625605,tt12037194,Furiosa: A Mad Max Saga,Furiosa: A Mad Max Saga,movie,2024,0.0,148,"Action,Adventure,Sci-Fi",7.5,305078.0,George Miller,"George Miller, Nick Lathouris","Anya Taylor-Joy, Chris Hemsworth, Tom Burke, Alyla Browne, George Shevtsov, Lachy Hulme, Lachy Hulme, John Howard, Angus Sampson, Charlee Fraser, Elsa Pataky, Elsa Pataky"
32,1518160,tt5727208,Uncut Gems,Uncut Gems,movie,2019,0.0,135,"Crime,Drama,Thriller",7.4,341677.0,"Benny Safdie, Josh Safdie","Ronald Bronstein, Josh Safdie, Benny Safdie","Adam Sandler, Julia Fox, Idina Menzel, Mesfin Lamengo, Sun Zhi Hua-Hilton, Liang Wei-Hui-Duncan, Sunny Wu Jin Zahao, Deneke Muhugeta, Habtunu Africho, Warren Finkelstein"
33,1471731,tt7126948,Wonder Woman 1984,Wonder Woman 1984,movie,2020,0.0,151,"Action,Adventure,Fantasy",5.3,306521.0,Patty Jenkins,"Patty Jenkins, Geoff Johns, Dave Callaham, William Moulton Marston","Gal Gadot, Chris Pine, Kristen Wiig, Pedro Pascal, Robin Wright, Connie Nielsen, Lilly Aspell, Amr Waked, Kristoffer Polaha, Natasha Rothwell"
34,1187767,tt7349950,It: Chapter Two,It: Chapter Two,movie,2019,0.0,169,"Drama,Fantasy,Horror",6.5,333314.0,Andy Muschietti,"Stephen King, Gary Dauberman","Jessica Chastain, James McAvoy, Bill Hader, Isaiah Mustafa, Jay Ryan, James Ransone, Andy Bean, Bill Skarsgård, Jaeden Martell, Wyatt Oleff"
35,1129889,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,movie,2018,0.0,134,"Adventure,Family,Fantasy",6.5,325576.0,David Yates,J.K. Rowling,"Eddie Redmayne, Katherine Waterston, Dan Fogler, Johnny Depp, Kevin Guthrie, Carmen Ejogo, Wolf Roth, Zoë Kravitz, Callum Turner, Derek Riddell"
36,1674798,tt17279496,Civil War,Civil War,movie,2024,0.0,109,"Action,Thriller",7.0,253743.0,Alex Garland,Alex Garland,"Kirsten Dunst, Wagner Moura, Cailee Spaeny, Nick Offerman, Jefferson White, Nelson Lee, Evan Lai, Stephen McKinley Henderson, Vince Pisani, Justin James Boykin"
37,1403325,tt7984734,The Lighthouse,The Lighthouse,movie,2019,0.0,109,"Drama,Fantasy,Horror",7.4,291373.0,Robert Eggers,"Robert Eggers, Max Eggers","Robert Pattinson, Willem Dafoe, Valeriia Karaman, Logan Hawkes, Kyla Nicolle, Shaun Clarke, Pierre Richard, Preston Hudson, Jeffrey Cruts, Sully Seagull"
38,1494390,tt7713068,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),movie,2020,0.0,109,"Action,Comedy,Crime",6.1,278123.0,Cathy Yan,"Christina Hodson, Paul Dini, Bruce Timm","Margot Robbie, Rosie Perez, Mary Elizabeth Winstead, Mary Elizabeth Winstead, Jurnee Smollett, Jurnee Smollett, Ewan McGregor, Ella Jay Basco, Chris Messina, Ali Wong, David Ury, Sara Montez, Sara Montez"
39,1150103,tt3741700,Godzilla: King of the Monsters,Godzilla: King of the Monsters,movie,2019,0.0,132,"Action,Adventure,Fantasy",6.0,223525.0,Michael Dougherty,"Michael Dougherty, Zach Shields, Max Borenstein","Kyle Chandler, Vera Farmiga, Millie Bobby Brown, Ken Watanabe, Ziyi Zhang, Ziyi Zhang, Bradley Whitford, Sally Hawkins, Charles Dance, Thomas Middleditch, Aisha Hinds"
40,1710711,tt27131358,We Live in Time,We Live in Time,movie,2024,0.0,108,"Drama,Romance",7.0,64285.0,John Crowley,Nick Payne,"Andrew Garfield, Florence Pugh, Grace Delaney, Lee Braithwaite, Aoife Hinds, Adam James, Douglas Hodge, Amy Morgan, Niamh Cusack, Lucy Briers"
41,1559743,tt0293429,Mortal Kombat,Mortal Kombat,movie,2021,0.0,110,"Action,Adventure,Fantasy",6.1,200466.0,Simon McQuoid,"Greg Russo, Dave Callaham, Oren Uziel, Ed Boon, John Tobias","Lewis Tan, Jessica McNamee, Josh Lawson, Joe Taslim, Joe Taslim, Mehcad Brooks, Matilda Kimber, Laura Brent, Tadanobu Asano, Hiroyuki Sanada, Hiroyuki Sanada, Chin Han"
42,143379,tt1517268,Barbie,Barbie,movie,2023,0.0,114,"Adventure,Comedy,Fantasy",6.8,628710.0,Greta Gerwig,"Greta Gerwig, Noah Baumbach","Margot Robbie, Ryan Gosling, Issa Rae, Kate McKinnon, Alexandra Shipp, Emma Mackey, Hari Nef, Sharon Rooney, Ana Cruz Kayne, Ritu Arya"
43,1410023,tt5814060,The Nun,The Nun,movie,2018,0.0,96,"Horror,Mystery,Thriller",5.4,189193.0,Corin Hardy,"Gary Dauberman, James Wan","Demián Bichir, Taissa Farmiga, Jonas Bloquet, Bonnie Aarons, Ingrid Bisu, Patrick Wilson, Vera Farmiga, Lili Taylor, Charlotte Hope, Sandra Teles"
44,1643030,tt15339456,Marcel the Shell with Shoes On,Marcel the Shell with Shoes On,movie,2021,0.0,90,"Animation,Comedy,Drama",7.6,32469.0,Dean Fleischer Camp,"Dean Fleischer Camp, Jenny Slate, Nick Paley, Elisabeth Holm","Jenny Slate, Dean Fleischer Camp, Isabella Rossellini, Joe Gabler, Shari Finkelstein, Samuel Painter, Blake Hottle, Scott Osterman, Jeremy Evans, Jeremy Evans, Lesley Stahl"
45,1615842,tt8093700,The Woman King,The Woman King,movie,2022,0.0,135,"Action,Drama,History",6.9,81102.0,Gina Prince-Bythewood,"Dana Stevens, Maria Bello","Viola Davis, Thuso Mbedu, Lashana Lynch, Sheila Atim, John Boyega, Jordan Bolger, Hero Fiennes Tiffin, Jimmy Odukoya, Masali Baduza, Jayme Lawson"
46,1596532,tt11315808,Joker: Folie à Deux,Joker: Folie à Deux,movie,2024,0.0,138,"Drama,Musical,Thriller",5.2,172962.0,Todd Phillips,"Scott Silver, Todd Phillips, Bob Kane, Bill Finger, Jerry Robinson, Paul Dini, Bruce Timm","Joaquin Phoenix, Lady Gaga, Brendan Gleeson, Catherine Keener, Zazie Beetz, Steve Coogan, Harry Lawtey, Leigh Gill, Ken Leung, Jacob Lofland"
47,1495244,tt7069210,The Conjuring: The Devil Made Me Do It,The Conjuring: The Devil Made Me Do It,movie,2021,0.0,112,"Horror,Mystery,Thriller",6.2,161104.0,Michael Chaves,"David Leslie Johnson-McGoldrick, James Wan, Chad Hayes, Carey W. Hayes","Patrick Wilson, Vera Farmiga, Ruairi O'Connor, Sarah Catherine Hook, Julian Hilliard, John Noble, Eugenie Bondurant, Shannon Kook, Ronnie Gene Blevins, Keith Arthur Bolden"
48,1807525,tt26753003,Trap,Trap,movie,2024,0.0,105,"Crime,Horror,Mystery",5.8,151715.0,M. Night Shyamalan,M. Night Shyamalan,"Josh Hartnett, Ariel Donoghue, Saleka Shyamalan, Alison Pill, Hayley Mills, Jonathan Langdon, Mark Bacolcol, Marnie McPhail, Kid Cudi, Russ"
49,1638803,tt2049403,Beetlejuice Beetlejuice,Beetlejuice Beetlejuice,movie,2024,0.0,105,"Comedy,Fantasy,Horror",6.6,163144.0,Tim Burton,"Michael McDowell, Larry Wilson, Alfred Gough, Miles Millar, Seth Grahame-Smith","Michael Keaton, Winona Ryder, Catherine O'Hara, Jenna Ortega, Justin Theroux, Willem Dafoe, Monica Bellucci, Arthur Conti, Nick Kellington, Santiago Cabrera"
50,1561438,tt8912936,DC League of Super-Pets,DC League of Super-Pets,movie,2022,0.0,105,"Action,Adventure,Animation",6.8,80066.0,"Jared Stern, Sam J. Levine","Jared Stern, John Whittington, Jerry Siegel, Joe Shuster, Bob Kane, Bill Finger, William Moulton Marston","Dwayne Johnson, Kevin Hart, Kate McKinnon, John Krasinski, John Krasinski, Vanessa Bayer, Natasha Lyonne, Diego Luna, Marc Maron, Keanu Reeves, Thomas Middleditch"
51,1550362,tt7737786,Greenland,Greenland,movie,2020,0.0,119,"Action,Thriller",6.4,150411.0,Ric Roman Waugh,Chris Sparling,"Gerard Butler, Morena Baccarin, Roger Dale Floyd, Scott Glenn, Randal Gonzalez, Rick Pasqualone, Nicola Lambo, Alan Pietruszewski, Scott Poythress, Claire Bronson"
52,1672290,tt2820466,Justice League: The Flashpoint Paradox,Justice League: The Flashpoint Paradox,video,2013,0.0,75,"Action,Adventure,Animation",8.1,64104.0,Jay Oliva,"James Krieg, Geoff Johns, Andy Kubert, Jerry Siegel, Joe Shuster, Bob Kane, William Moulton Marston, Paul Norris, Jack Kirby, Marv Wolfman, George Pérez, Jim Lee, Brandon Choi, Bill Finger","Justin Chambers, Justin Chambers, C. Thomas Howell, C. Thomas Howell, Michael B. Jordan, Michael B. Jordan, Kevin McKidd, Kevin McKidd, Dee Bradley Baker, Dee Bradley Baker, Dee Bradley Baker, Steve Blum, Steve Blum, Kevin Conroy, Kevin Conroy, Sam Daly, Sam Daly, Sam Daly, Dana Delany, Grey DeLisle, Grey DeLisle, Grey DeLisle"
53,1503016,tt8613070,Portrait of a Lady on Fire,Portrait de la jeune fille en feu,movie,2019,0.0,122,"Drama,Romance",8.0,122876.0,Céline Sciamma,Céline Sciamma,"Noémie Merlant, Adèle Haenel, Luàna Bajrami, Valeria Golino, Christel Baras, Armande Boulanger, Guy Delamarche, Clément Bouyssou, Michèle Clément"
54,1451299,tt0439572,The Flash,The Flash,movie,2023,0.0,144,"Action,Adventure,Fantasy",6.6,241157.0,Andy Muschietti,"Christina Hodson, John Francis Daley, Jonathan Goldstein, Joby Harold, Harry Lampert, Gardner Fox, Robert Kanigher, Carmine Infantino, Jerry Siegel, Joe Shuster, Bob Kane, Bill Finger, William Moulton Marston","Ezra Miller, Ezra Miller, Michael Keaton, Michael Keaton, Sasha Calle, Sasha Calle, Michael Shannon, Ron Livingston, Maribel Verdú, Kiersey Clemons, Jeremy Irons, Antje Traue, Saoirse-Monica Jackson"
55,1683228,tt14539740,Godzilla x Kong: The New Empire,Godzilla x Kong: The New Empire,movie,2024,0.0,115,"Action,Adventure,Fantasy",6.0,128526.0,Adam Wingard,"Terry Rossio, Adam Wingard, Simon Barrett, Jeremy Slater","Rebecca Hall, Brian Tyree Henry, Dan Stevens, Kaylee Hottle, Alex Ferns, Fala Chen, Rachel House, Ron Smyck, Chantelle Jamieson, Greg Hatton"
56,1645698,tt15552142,Caddo Lake,Caddo Lake,movie,2024,0.0,103,"Drama,Mystery,Sci-Fi",6.8,49434.0,"Logan George, Celine Held","Celine Held, Logan George","Dylan O'Brien, Eliza Scanlen, Caroline Falk, Lauren Ambrose, Sam Hennings, Diana Hopper, Eric Lange, Dave Maldonado, Zedrick Tinsley, Jules Hilillo Fernandez"
57,1411811,tt4364194,The Peanut Butter Falcon,The Peanut Butter Falcon,movie,2019,0.0,97,"Adventure,Comedy,Drama",7.6,116676.0,"Tyler Nilson, Michael Schwartz","Tyler Nilson, Michael Schwartz","Zack Gottsagen, Ann Pierce, Dakota Johnson, Bruce Dern, Shia LaBeouf, Thomas Haden Church, Rob Thomas, Jon Bernthal, Tim Zajaros, John Hawkes"
58,1689634,tt10638522,Talk to Me,Talk to Me,movie,2022,0.0,95,"Horror,Thriller",7.1,201002.0,"Danny Philippou, Michael Philippou","Danny Philippou, Bill Hinzman, Daley Pearson","Ari McCarthy, Hamish Phillips, Kit Erhart-Bruce, Sarah Brokensha, Jayden Davison, Sunny Johnson, Sophie Wilde, Marcus Johnson, Kidaan Zelleke, James Oliver"
59,1787457,tt30505698,Friendship,Friendship,movie,2024,0.0,100,Comedy,6.7,28872.0,Andrew DeYoung,Andrew DeYoung,"Tim Robinson, Paul Rudd, Kate Mara, Jack Dylan Grazer, Rick Worthy, Whitmer Thomas, Daniel London, Eric Rahill, Jacob Ming-Trent, Billy Bryk"
60,1628319,tt11847410,The Fallout,The Fallout,movie,2021,0.0,96,Drama,7.0,40926.0,Megan Park,Megan Park,"Jenna Ortega, Maddie Ziegler, Niles Fitch, Will Ropp, Lumi Pollack, John Ortiz, Julie Bowen, Shailene Woodley, Christine Horn, Austin Zajur"
61,1615221,tt13345606,Evil Dead Rise,Evil Dead Rise,movie,2023,0.0,96,Horror,6.5,161081.0,Lee Cronin,Lee Cronin,"Mirabai Pease, Richard Crouchley, Anna-Maree Thomas, Lily Sullivan, Noah Paul, Alyssa Sutherland, Gabrielle Echols, Morgan Davies, Nell Fisher, Billy Reynolds-McCarthy"
62,1549700,tt6166392,Wonka,Wonka,movie,2023,0.0,116,"Adventure,Comedy,Family",6.9,182943.0,Paul King,"Roald Dahl, Paul King, Simon Farnaby","Timothée Chalamet, Gustave Die, Murray McArthur, Paul G. Raymond, Bertie Caplan, Isy Suttie, Kobna Holdbrook-Smith, Matilda Tucker, Tom Davis, Olivia Colman"
63,1450036,tt8350360,Annabelle Comes Home,Annabelle Comes Home,movie,2019,0.0,106,"Horror,Mystery,Thriller",5.9,97893.0,Gary Dauberman,"Gary Dauberman, James Wan","Vera Farmiga, Patrick Wilson, Mckenna Grace, Madison Iseman, Katie Sarife, Michael Cimino, Samara Lee, Kenzie Caplan, Sade Katarina, Michael Patrick McGill"
64,1397222,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,movie,2012,0.0,169,"Adventure,Fantasy",7.8,912871.0,Peter Jackson,"Fran Walsh, Philippa Boyens, Peter Jackson, Guillermo del Toro, J.R.R. Tolkien","Martin Freeman, Ian McKellen, Richard Armitage, Andy Serkis, Ken Stott, Graham McTavish, William Kircher, William Kircher, James Nesbitt, Stephen Hunter, Dean O'Gorman"
65,1386163,tt1345836,The Dark Knight Rises,The Dark Knight Rises,movie,2012,0.0,164,"Action,Crime,Drama",8.4,1946979.0,Christopher Nolan,"Jonathan Nolan, Christopher Nolan, David S. Goyer, Bob Kane","Christian Bale, Tom Hardy, Anne Hathaway, Gary Oldman, Joseph Gordon-Levitt, Marion Cotillard, Morgan Freeman, Michael Caine, Matthew Modine, Alon Aboutboul"
66,1232710,tt3315342,Logan,Logan,movie,2017,0.0,137,"Action,Drama,Sci-Fi",8.1,905892.0,James Mangold,"James Mangold, Scott Frank, Michael Green","Hugh Jackman, Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook, Stephen Merchant, Elizabeth Rodriguez, Richard E. Grant, Eriq La Salle, Elise Neal, Quincy Fouse"
67,1159475,tt1201607,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2,movie,2011,0.0,130,"Adventure,Family,Fantasy",8.1,1017057.0,David Yates,"Steve Kloves, J.K. Rowling","Daniel Radcliffe, Emma Watson, Rupert Grint, Michael Gambon, Ralph Fiennes, Alan Rickman, Evanna Lynch, Domhnall Gleeson, Clémence Poésy, Warwick Davis, Warwick Davis"
68,1150975,tt2267998,Gone Girl,Gone Girl,movie,2014,0.0,149,"Drama,Mystery,Thriller",8.1,1141353.0,David Fincher,Gillian Flynn,"Ben Affleck, Rosamund Pike, Neil Patrick Harris, Tyler Perry, Carrie Coon, Kim Dickens, Patrick Fugit, David Clennon, Lisa Banes, Missi Pyle"
69,1633813,tt4772188,Flow,Straume,movie,2024,0.0,85,"Adventure,Animation,Family",7.9,96469.0,Gints Zilbalodis,"Gints Zilbalodis, Matiss Kaza, Ron Dyens","Gints Zilbalodis, Thomas Oldman, Thomas Oldman, Alexander David Bobson, Alexander David Bobson, Billy Clancsen, Maxíme Gundeo, Giselle Konas, Giselle Konas, Isabella Krieke, Kellia Metúx"
70,1594758,tt10151854,Shazam! Fury of the Gods,Shazam! Fury of the Gods,movie,2023,0.0,130,"Action,Adventure,Comedy",5.9,141490.0,David F. Sandberg,"Henry Gayden, Chris Morgan, Bill Parker, C.C. Beck, William Moulton Marston","Zachary Levi, Asher Angel, Jack Dylan Grazer, Rachel Zegler, Adam Brody, Ross Butler, D.J. Cotrona, Grace Caroline Currey, Grace Caroline Currey, Meagan Good, Lucy Liu"
71,1606355,tt11079148,Justice League Dark: Apokolips War,Justice League Dark: Apokolips War,video,2020,0.0,90,"Action,Adventure,Animation",7.7,29237.0,"Matt Peters, Christina Sotta","Mairghread Scott, Ernie Altbacker, Jerry Siegel, Joe Shuster, Bob Kane, Bill Finger, William Moulton Marston, Jack Kirby, Alan Moore, Steve Bissette, John Totleben, Jamie Delano, John Ridgway, Marv Wolfman, George Pérez, Paul Dini, Bruce Timm, Karl Kesel, Denny O'Neil, Len Wein, Bernie Wrightson, Gardner Fox, Murphy Anderson, Harry G. Peter","Roger Cross, Roger Cross, Rosario Dawson, Christopher Gorham, Camilla Luddington, Shemar Moore, Jerry O'Connell, Jason O'Mara, Matt Ryan, Sachie Alessio, Stuart Allan, Stuart Allan"
72,1398134,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,movie,2014,0.0,123,"Action,Adventure,Sci-Fi",6.6,533689.0,Francis Lawrence,"Peter Craig, Danny Strong, Suzanne Collins","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Donald Sutherland, Philip Seymour Hoffman, Julianne Moore, Willow Shields, Sam Claflin, Elizabeth Banks"
73,1471728,tt0451279,Wonder Woman,Wonder Woman,movie,2017,0.0,141,"Action,Adventure,Fantasy",7.3,727462.0,Patty Jenkins,"Allan Heinberg, Zack Snyder, Jason Fuchs, William Moulton Marston","Gal Gadot, Chris Pine, Robin Wright, Lucy Davis, Connie Nielsen, Danny Huston, David Thewlis, Saïd Taghmaoui, Ewen Bremner, Eugene Brave Rock"
74,1412158,tt1659337,The Perks of Being a Wallflower,The Perks of Being a Wallflower,movie,2012,0.0,103,Drama,7.9,579735.0,Stephen Chbosky,Stephen Chbosky,"Logan Lerman, Emma Watson, Ezra Miller, Paul Rudd, Dylan McDermott, Kate Walsh, Patrick de Ledebur, Johnny Simmons, Brian Balzerini, Tom Kruszewski"
75,1398133,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,movie,2013,0.0,146,"Action,Adventure,Sci-Fi",7.5,758479.0,Francis Lawrence,"Simon Beaufoy, Michael Arndt, Suzanne Collins","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Philip Seymour Hoffman, Jack Quaid, Taylor St. Clair, Sandra Ellis Lafferty, Woody Harrelson, Paula Malcomson, Willow Shields"
76,1398132,tt1392170,The Hunger Games,The Hunger Games,movie,2012,0.0,142,"Action,Adventure,Sci-Fi",7.2,1058864.0,Gary Ross,"Gary Ross, Suzanne Collins, Billy Ray","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Stanley Tucci, Wes Bentley, Willow Shields, Elizabeth Banks, Sandra Ellis Lafferty, Paula Malcomson, Rhoda Griffis"
77,1384594,tt1457767,The Conjuring,The Conjuring,movie,2013,0.0,112,"Horror,Mystery,Thriller",7.5,604094.0,James Wan,"Chad Hayes, Carey W. Hayes","Patrick Wilson, Vera Farmiga, Ron Livingston, Lili Taylor, Shanley Caswell, Hayley McFarland, Joey King, Mackenzie Foy, Kyla Deaver, Shannon Kook"
78,1364053,tt1386697,Suicide Squad,Suicide Squad,movie,2016,0.0,123,"Action,Adventure,Fantasy",5.9,749770.0,David Ayer,"David Ayer, John Ostrander","Will Smith, Jared Leto, Margot Robbie, Viola Davis, Jaime FitzSimons, Ike Barinholtz, Christopher Dyson, Bambadjan Bamba, Ted Whittall, David Harbour"
79,1397224,tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,movie,2013,0.0,161,"Adventure,Fantasy",7.8,740740.0,Peter Jackson,"Fran Walsh, Philippa Boyens, Peter Jackson, Guillermo del Toro, J.R.R. Tolkien","Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott, Graham McTavish, William Kircher, James Nesbitt, Stephen Hunter, Dean O'Gorman, Aidan Turner"
